Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalAmount,Year,Month,Hour,DayOfWeek,DayName,TimeOfDay,Country_Encoded
490899,84692,BOX OF 24 COCKTAIL PARASOLS,25,2009-12-08 13:04:00,0.42,16732.0,United Kingdom,10.5,2009,12,13,1,Tuesday,Afternoon,38
490899,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,12,2009-12-08 13:04:00,2.1,16732.0,United Kingdom,25.200000000000003,2009,12,13,1,Tuesday,Afternoon,38
490899,21256,"FRENCH BOTTLE, BRASSERIE DES ARTIST",6,2009-12-08 13:04:00,1.65,16732.0,United Kingdom,9.9,2009,12,13,1,Tuesday,Afternoon,38
490899,21775,DECORATIVE FLORE BATHROOM BOTTLE,12,2009-12-08 13:04:00,1.25,16732.0,United Kingdom,15.0,2009,12,13,1,Tuesday,Afternoon,38
490899,21774,DECORATIVE CATS BATHROOM BOTTLE,12,2009-12-08 13:04:00,1.25,16732.0,United Kingdom,15.0,2009,12,13,1,Tuesday,Afternoon,38
490899,21773,DECORATIVE ROSE BATHROOM BOTTLE,12,2009-12-08 13:04:00,1.25,16732.0,United Kingdom,15.0,2009,12,13,1,Tuesday,Afternoon,38
490899,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,12,2009-12-08 13:04:00,0.42,16732.0,United Kingdom,5.04,2009,12,13,1,Tuesday,Afternoon,38
490899,84986B,SET OF 36 SILVER PAPER DOILIES,12,2009-12-08 13:04:00,1.45,16732.0,United Kingdom,17.4,2009,12,13,1,Tuesday,Afternoon,38
490899,85042,ANTIQUE LILY FAIRY LIGHTS,4,2009-12-08 13:04:00,4.95,16732.0,United Kingdom,19.8,2009,12,13,1,Tuesday,Afternoon,38
490899,21491,SET OF THREE VINTAGE GIFT WRAPS,6,2009-12-08 13:04:00,1.95,16732.0,United Kingdom,11.7,2009,12,13,1,Tuesday,Afternoon,38
490899,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2009-12-08 13:04:00,2.95,16732.0,United Kingdom,17.700000000000003,2009,12,13,1,Tuesday,Afternoon,38
490899,35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,3,2009-12-08 13:04:00,5.95,16732.0,United Kingdom,17.85,2009,12,13,1,Tuesday,Afternoon,38
490899,21561,DINOSAUR LUNCHBOX WITH CUTLERY,6,2009-12-08 13:04:00,2.55,16732.0,United Kingdom,15.3,2009,12,13,1,Tuesday,Afternoon,38
490899,90167,BEADED LOVE HEART JEWELLERY SET,12,2009-12-08 13:04:00,0.85,16732.0,United Kingdom,10.2,2009,12,13,1,Tuesday,Afternoon,38
490899,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,6,2009-12-08 13:04:00,2.95,16732.0,United Kingdom,17.700000000000003,2009,12,13,1,Tuesday,Afternoon,38
490899,21482,MUSHROOM BLUE HOT WATER BOTTLE,6,2009-12-08 13:04:00,2.95,16732.0,United Kingdom,17.700000000000003,2009,12,13,1,Tuesday,Afternoon,38
490899,21481,FAWN BLUE HOT WATER BOTTLE,6,2009-12-08 13:04:00,2.95,16732.0,United Kingdom,17.700000000000003,2009,12,13,1,Tuesday,Afternoon,38
490899,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,12,2009-12-08 13:04:00,1.65,16732.0,United Kingdom,19.8,2009,12,13,1,Tuesday,Afternoon,38
490899,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",6,2009-12-08 13:04:00,2.55,16732.0,United Kingdom,15.3,2009,12,13,1,Tuesday,Afternoon,38
490899,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,6,2009-12-08 13:04:00,2.55,16732.0,United Kingdom,15.3,2009,12,13,1,Tuesday,Afternoon,38
490899,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2009-12-08 13:04:00,1.25,16732.0,United Kingdom,15.0,2009,12,13,1,Tuesday,Afternoon,38
490899,21790,VINTAGE SNAP CARDS,12,2009-12-08 13:04:00,0.85,16732.0,United Kingdom,10.2,2009,12,13,1,Tuesday,Afternoon,38
490899,21917,SET 12 KIDS  WHITE CHALK STICKS,24,2009-12-08 13:04:00,0.42,16732.0,United Kingdom,10.08,2009,12,13,1,Tuesday,Afternoon,38
490899,21889,WOODEN BOX OF DOMINOES,12,2009-12-08 13:04:00,1.25,16732.0,United Kingdom,15.0,2009,12,13,1,Tuesday,Afternoon,38
490899,16258B,DAISY ERASERS IN BAG,36,2009-12-08 13:04:00,0.42,16732.0,United Kingdom,15.12,2009,12,13,1,Tuesday,Afternoon,38
490899,16237,SLEEPING CAT ERASERS,30,2009-12-08 13:04:00,0.21,16732.0,United Kingdom,6.3,2009,12,13,1,Tuesday,Afternoon,38
490899,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,2009-12-08 13:04:00,0.65,16732.0,United Kingdom,7.800000000000001,2009,12,13,1,Tuesday,Afternoon,38
490899,22208,WOOD STAMP SET THANK YOU,12,2009-12-08 13:04:00,1.65,16732.0,United Kingdom,19.8,2009,12,13,1,Tuesday,Afternoon,38
490899,22271,FELTCRAFT DOLL ROSIE,6,2009-12-08 13:04:00,2.95,16732.0,United Kingdom,17.700000000000003,2009,12,13,1,Tuesday,Afternoon,38
490899,22147,FELTCRAFT BUTTERFLY HEARTS,12,2009-12-08 13:04:00,1.45,16732.0,United Kingdom,17.4,2009,12,13,1,Tuesday,Afternoon,38
490899,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2009-12-08 13:04:00,2.1,16732.0,United Kingdom,12.6,2009,12,13,1,Tuesday,Afternoon,38
490905,22189,CREAM HEART CARD HOLDER,13,2009-12-08 13:08:00,3.95,16940.0,United Kingdom,51.35,2009,12,13,1,Tuesday,Afternoon,38
490905,21671,RED SPOT CERAMIC DRAWER KNOB,24,2009-12-08 13:08:00,1.25,16940.0,United Kingdom,30.0,2009,12,13,1,Tuesday,Afternoon,38
490905,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,24,2009-12-08 13:08:00,1.25,16940.0,United Kingdom,30.0,2009,12,13,1,Tuesday,Afternoon,38
490905,21670,BLUE SPOT CERAMIC DRAWER KNOB,24,2009-12-08 13:08:00,1.25,16940.0,United Kingdom,30.0,2009,12,13,1,Tuesday,Afternoon,38
490905,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,24,2009-12-08 13:08:00,1.25,16940.0,United Kingdom,30.0,2009,12,13,1,Tuesday,Afternoon,38
490905,20750, RED/WHITE DOT MINI CASES,2,2009-12-08 13:08:00,7.95,16940.0,United Kingdom,15.9,2009,12,13,1,Tuesday,Afternoon,38
490905,21981,PACK OF 12 WOODLAND TISSUES ,12,2009-12-08 13:08:00,0.29,16940.0,United Kingdom,3.4799999999999995,2009,12,13,1,Tuesday,Afternoon,38
490905,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2009-12-08 13:08:00,0.29,16940.0,United Kingdom,3.4799999999999995,2009,12,13,1,Tuesday,Afternoon,38
490905,85049D,BRIGHT BLUES RIBBONS ,2,2009-12-08 13:08:00,1.25,16940.0,United Kingdom,2.5,2009,12,13,1,Tuesday,Afternoon,38
490905,85049C,ROMANTIC PINKS RIBBONS ,2,2009-12-08 13:08:00,1.25,16940.0,United Kingdom,2.5,2009,12,13,1,Tuesday,Afternoon,38
490905,85049B,LUSH GREENS RIBBONS,4,2009-12-08 13:08:00,1.25,16940.0,United Kingdom,5.0,2009,12,13,1,Tuesday,Afternoon,38
490905,85049E,SCANDINAVIAN REDS RIBBONS,6,2009-12-08 13:08:00,1.25,16940.0,United Kingdom,7.5,2009,12,13,1,Tuesday,Afternoon,38
490905,85049A,TRADITIONAL CHRISTMAS RIBBONS,8,2009-12-08 13:08:00,1.25,16940.0,United Kingdom,10.0,2009,12,13,1,Tuesday,Afternoon,38
490905,84971S,SMALL HEART FLOWERS HOOK ,9,2009-12-08 13:08:00,0.85,16940.0,United Kingdom,7.649999999999999,2009,12,13,1,Tuesday,Afternoon,38
490905,84691,PACK 20 DOLLY PEGS,4,2009-12-08 13:08:00,0.85,16940.0,United Kingdom,3.4,2009,12,13,1,Tuesday,Afternoon,38
490905,85231G,ORANGE SCENTED SET/9 T-LIGHTS,6,2009-12-08 13:08:00,0.85,16940.0,United Kingdom,5.1,2009,12,13,1,Tuesday,Afternoon,38
490905,85231B,CINAMMON SET OF 9 T-LIGHTS,6,2009-12-08 13:08:00,0.85,16940.0,United Kingdom,5.1,2009,12,13,1,Tuesday,Afternoon,38
490905,21833,CAMOUFLAGE LED TORCH,36,2009-12-08 13:08:00,1.69,16940.0,United Kingdom,60.84,2009,12,13,1,Tuesday,Afternoon,38
490905,22207,FRYING PAN UNION FLAG,1,2009-12-08 13:08:00,4.25,16940.0,United Kingdom,4.25,2009,12,13,1,Tuesday,Afternoon,38
490905,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,24,2009-12-08 13:08:00,0.42,16940.0,United Kingdom,10.08,2009,12,13,1,Tuesday,Afternoon,38
490905,72756,FAIRY CAKE CANDLES,45,2009-12-08 13:08:00,1.49,16940.0,United Kingdom,67.05,2009,12,13,1,Tuesday,Afternoon,38
490905,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,2009-12-08 13:08:00,0.29,16940.0,United Kingdom,6.959999999999999,2009,12,13,1,Tuesday,Afternoon,38
490905,21934,SKULL SHOULDER BAG,4,2009-12-08 13:08:00,1.65,16940.0,United Kingdom,6.6,2009,12,13,1,Tuesday,Afternoon,38
490905,21935,SUKI  SHOULDER BAG,4,2009-12-08 13:08:00,1.65,16940.0,United Kingdom,6.6,2009,12,13,1,Tuesday,Afternoon,38
490905,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",10,2009-12-08 13:08:00,0.85,16940.0,United Kingdom,8.5,2009,12,13,1,Tuesday,Afternoon,38
490905,22355,"CHARLOTTE BAG , SUKI DESIGN",10,2009-12-08 13:08:00,0.85,16940.0,United Kingdom,8.5,2009,12,13,1,Tuesday,Afternoon,38
490905,20723,STRAWBERRY CHARLOTTE BAG,6,2009-12-08 13:08:00,0.85,16940.0,United Kingdom,5.1,2009,12,13,1,Tuesday,Afternoon,38
490905,47580,TEA TIME DES TEA COSY,2,2009-12-08 13:08:00,2.55,16940.0,United Kingdom,5.1,2009,12,13,1,Tuesday,Afternoon,38
490905,20725,LUNCH BAG RED SPOTTY,3,2009-12-08 13:08:00,1.65,16940.0,United Kingdom,4.949999999999999,2009,12,13,1,Tuesday,Afternoon,38
490905,20727,LUNCH BAG  BLACK SKULL.,2,2009-12-08 13:08:00,1.65,16940.0,United Kingdom,3.3,2009,12,13,1,Tuesday,Afternoon,38
490905,20728,LUNCH BAG CARS BLUE,3,2009-12-08 13:08:00,1.65,16940.0,United Kingdom,4.949999999999999,2009,12,13,1,Tuesday,Afternoon,38
490905,47592B,SCOTTIES DESIGN CHILD'S OVERALL,6,2009-12-08 13:08:00,2.1,16940.0,United Kingdom,12.6,2009,12,13,1,Tuesday,Afternoon,38
490905,47592A,CAROUSEL DES CHILD'S OVERALL,4,2009-12-08 13:08:00,2.1,16940.0,United Kingdom,8.4,2009,12,13,1,Tuesday,Afternoon,38
490905,21156,RED SPOTTY CHILDS APRON,3,2009-12-08 13:08:00,1.95,16940.0,United Kingdom,5.85,2009,12,13,1,Tuesday,Afternoon,38
490905,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2009-12-08 13:08:00,1.95,16940.0,United Kingdom,15.6,2009,12,13,1,Tuesday,Afternoon,38
490905,47591B,SCOTTIES DES CHILD'S APRON,2,2009-12-08 13:08:00,1.65,16940.0,United Kingdom,3.3,2009,12,13,1,Tuesday,Afternoon,38
490905,47591A,CAROUSEL DES CHILD'S APRON,3,2009-12-08 13:08:00,1.65,16940.0,United Kingdom,4.949999999999999,2009,12,13,1,Tuesday,Afternoon,38
490905,85230E,STRAWBRY SCENTED VOTIVE CANDLE,24,2009-12-08 13:08:00,0.29,16940.0,United Kingdom,6.959999999999999,2009,12,13,1,Tuesday,Afternoon,38
490905,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,3,2009-12-08 13:08:00,2.95,16940.0,United Kingdom,8.850000000000001,2009,12,13,1,Tuesday,Afternoon,38
490905,21218,RED SPOTTY BISCUIT TIN,2,2009-12-08 13:08:00,3.75,16940.0,United Kingdom,7.5,2009,12,13,1,Tuesday,Afternoon,38
490905,85099F,JUMBO BAG STRAWBERRY,4,2009-12-08 13:08:00,1.95,16940.0,United Kingdom,7.8,2009,12,13,1,Tuesday,Afternoon,38
490905,20713,JUMBO BAG OWLS,4,2009-12-08 13:08:00,1.95,16940.0,United Kingdom,7.8,2009,12,13,1,Tuesday,Afternoon,38
490905,20711,JUMBO BAG TOYS ,4,2009-12-08 13:08:00,1.95,16940.0,United Kingdom,7.8,2009,12,13,1,Tuesday,Afternoon,38
490905,21931,JUMBO STORAGE BAG SUKI,6,2009-12-08 13:08:00,1.95,16940.0,United Kingdom,11.7,2009,12,13,1,Tuesday,Afternoon,38
490905,72724,SET/6 CHRISTMAS ICICLE T-LIGHTS,12,2009-12-08 13:08:00,1.25,16940.0,United Kingdom,15.0,2009,12,13,1,Tuesday,Afternoon,38
490905,84507C,BLUE CIRCLES DESIGN MONKEY DOLL,3,2009-12-08 13:08:00,2.55,16940.0,United Kingdom,7.649999999999999,2009,12,13,1,Tuesday,Afternoon,38
490905,84507B,STRIPES DESIGN MONKEY DOLL,3,2009-12-08 13:08:00,2.55,16940.0,United Kingdom,7.649999999999999,2009,12,13,1,Tuesday,Afternoon,38
490905,21348,PINK SPOTS CHOCOLATE NESTING BOXES ,3,2009-12-08 13:08:00,2.95,16940.0,United Kingdom,8.850000000000001,2009,12,13,1,Tuesday,Afternoon,38
490905,21288,STRIPEY CHOCOLATE NESTING BOXES,3,2009-12-08 13:08:00,2.95,16940.0,United Kingdom,8.850000000000001,2009,12,13,1,Tuesday,Afternoon,38
490905,79323LP,LIGHT PINK CHERRY LIGHTS,1,2009-12-08 13:08:00,6.75,16940.0,United Kingdom,6.75,2009,12,13,1,Tuesday,Afternoon,38
490905,79323P,PINK CHERRY LIGHTS,1,2009-12-08 13:08:00,6.75,16940.0,United Kingdom,6.75,2009,12,13,1,Tuesday,Afternoon,38
490905,79323GR,GREEN CHERRY LIGHTS,3,2009-12-08 13:08:00,6.75,16940.0,United Kingdom,20.25,2009,12,13,1,Tuesday,Afternoon,38
490905,79323W, WHITE CHERRY LIGHTS,3,2009-12-08 13:08:00,6.75,16940.0,United Kingdom,20.25,2009,12,13,1,Tuesday,Afternoon,38
490917,21218,RED SPOTTY BISCUIT TIN,6,2009-12-08 13:14:00,3.75,15162.0,United Kingdom,22.5,2009,12,13,1,Tuesday,Afternoon,38
490917,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",4,2009-12-08 13:14:00,4.95,15162.0,United Kingdom,19.8,2009,12,13,1,Tuesday,Afternoon,38
490917,22073,RETRO SPOT STORAGE JAR,4,2009-12-08 13:14:00,3.75,15162.0,United Kingdom,15.0,2009,12,13,1,Tuesday,Afternoon,38
490917,21843,RETRO SPOT CAKE STAND,6,2009-12-08 13:14:00,10.95,15162.0,United Kingdom,65.69999999999999,2009,12,13,1,Tuesday,Afternoon,38
490917,21527,RETRO SPOT TRADITIONAL TEAPOT ,4,2009-12-08 13:14:00,7.95,15162.0,United Kingdom,31.8,2009,12,13,1,Tuesday,Afternoon,38
490917,21539,RETRO SPOTS BUTTER DISH,6,2009-12-08 13:14:00,4.95,15162.0,United Kingdom,29.700000000000003,2009,12,13,1,Tuesday,Afternoon,38
490917,22072,TEA CUP AND SAUCER RETRO SPOT,8,2009-12-08 13:14:00,3.75,15162.0,United Kingdom,30.0,2009,12,13,1,Tuesday,Afternoon,38
490917,21529,RETRO SPOT CERAMIC TOASTRACK,6,2009-12-08 13:14:00,3.45,15162.0,United Kingdom,20.700000000000003,2009,12,13,1,Tuesday,Afternoon,38
490917,21533,RETRO SPOT LARGE MILK JUG,6,2009-12-08 13:14:00,4.95,15162.0,United Kingdom,29.700000000000003,2009,12,13,1,Tuesday,Afternoon,38
490917,21535,RETRO SPOT SMALL MILK JUG,6,2009-12-08 13:14:00,2.55,15162.0,United Kingdom,15.3,2009,12,13,1,Tuesday,Afternoon,38
490917,22348,TEA BAG PLATE RED SPOTTY ,12,2009-12-08 13:14:00,0.85,15162.0,United Kingdom,10.2,2009,12,13,1,Tuesday,Afternoon,38
490917,21472,LADYBIRD + BEE RAFFIA FOOD COVER,6,2009-12-08 13:14:00,3.75,15162.0,United Kingdom,22.5,2009,12,13,1,Tuesday,Afternoon,38
490920,90035A,"PEARL & SHELL 42""NECKL. GREEN",1,2009-12-08 13:19:00,10.75,18203.0,United Kingdom,10.75,2009,12,13,1,Tuesday,Afternoon,38
490920,22241,"GARLAND , WOODEN  "" HAPPY EASTER""",1,2009-12-08 13:19:00,1.25,18203.0,United Kingdom,1.25,2009,12,13,1,Tuesday,Afternoon,38
490920,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,2,2009-12-08 13:19:00,1.69,18203.0,United Kingdom,3.38,2009,12,13,1,Tuesday,Afternoon,38
490920,21257,VICTORIAN SEWING BOX MEDIUM,2,2009-12-08 13:19:00,7.95,18203.0,United Kingdom,15.9,2009,12,13,1,Tuesday,Afternoon,38
490920,21735,TWO DOOR CURIO CABINET,2,2009-12-08 13:19:00,12.75,18203.0,United Kingdom,25.5,2009,12,13,1,Tuesday,Afternoon,38
490920,85065,CREAM SWEETHEART TRAYS,1,2009-12-08 13:19:00,12.75,18203.0,United Kingdom,12.75,2009,12,13,1,Tuesday,Afternoon,38
490920,35400,WOODEN BOX ADVENT CALENDAR ,1,2009-12-08 13:19:00,8.95,18203.0,United Kingdom,8.95,2009,12,13,1,Tuesday,Afternoon,38
490920,21259,VICTORIAN SEWING BOX SMALL ,1,2009-12-08 13:19:00,5.95,18203.0,United Kingdom,5.95,2009,12,13,1,Tuesday,Afternoon,38
490920,20793,BLUE TILED TRAY,1,2009-12-08 13:19:00,6.75,18203.0,United Kingdom,6.75,2009,12,13,1,Tuesday,Afternoon,38
490920,21124,SET/10 BLUE SPOTTY PARTY CANDLES,1,2009-12-08 13:19:00,1.25,18203.0,United Kingdom,1.25,2009,12,13,1,Tuesday,Afternoon,38
490920,21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,1,2009-12-08 13:19:00,1.65,18203.0,United Kingdom,1.65,2009,12,13,1,Tuesday,Afternoon,38
490920,21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,4,2009-12-08 13:19:00,1.65,18203.0,United Kingdom,6.6,2009,12,13,1,Tuesday,Afternoon,38
490920,21379, CAMPHOR WOOD PORTOBELLO MUSHROOM,2,2009-12-08 13:19:00,1.25,18203.0,United Kingdom,2.5,2009,12,13,1,Tuesday,Afternoon,38
490920,21380,WOODEN HAPPY BIRTHDAY GARLAND,2,2009-12-08 13:19:00,2.95,18203.0,United Kingdom,5.9,2009,12,13,1,Tuesday,Afternoon,38
490921,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2009-12-08 13:24:00,2.1,16163.0,United Kingdom,12.6,2009,12,13,1,Tuesday,Afternoon,38
490921,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,6,2009-12-08 13:24:00,4.95,16163.0,United Kingdom,29.700000000000003,2009,12,13,1,Tuesday,Afternoon,38
490922,85179B,WHITE BITTY LIGHT CHAIN ,30,2009-12-08 13:25:00,3.81,14494.0,United Kingdom,114.3,2009,12,13,1,Tuesday,Afternoon,38
490924,84658,WHITE STITCHED CUSHION COVER,2,2009-12-08 13:27:00,6.95,17978.0,United Kingdom,13.9,2009,12,13,1,Tuesday,Afternoon,38
490924,21928,JUMBO BAG SCANDINAVIAN PAISLEY,2,2009-12-08 13:27:00,1.95,17978.0,United Kingdom,3.9,2009,12,13,1,Tuesday,Afternoon,38
490924,48187,DOOR MAT NEW ENGLAND,2,2009-12-08 13:27:00,6.75,17978.0,United Kingdom,13.5,2009,12,13,1,Tuesday,Afternoon,38
490924,21498,RED SPOTS  WRAP ,25,2009-12-08 13:27:00,0.42,17978.0,United Kingdom,10.5,2009,12,13,1,Tuesday,Afternoon,38
490924,21928,JUMBO BAG SCANDINAVIAN PAISLEY,1,2009-12-08 13:27:00,1.95,17978.0,United Kingdom,1.95,2009,12,13,1,Tuesday,Afternoon,38
490924,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2009-12-08 13:27:00,1.25,17978.0,United Kingdom,7.5,2009,12,13,1,Tuesday,Afternoon,38
490924,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2009-12-08 13:27:00,1.69,17978.0,United Kingdom,3.38,2009,12,13,1,Tuesday,Afternoon,38
490924,22153,ANGEL DECORATION STARS ON DRESS,9,2009-12-08 13:27:00,0.42,17978.0,United Kingdom,3.78,2009,12,13,1,Tuesday,Afternoon,38
490924,90125B,AQUA BERTIE GLASS BEAD BAG CHARM,1,2009-12-08 13:27:00,2.1,17978.0,United Kingdom,2.1,2009,12,13,1,Tuesday,Afternoon,38
490924,22155,STAR DECORATION RUSTIC,2,2009-12-08 13:27:00,0.42,17978.0,United Kingdom,0.84,2009,12,13,1,Tuesday,Afternoon,38
490924,21805,WHITE CHRISTMAS TREE DECORATION ,2,2009-12-08 13:27:00,0.42,17978.0,United Kingdom,0.84,2009,12,13,1,Tuesday,Afternoon,38
490924,21825,PAINTED METAL TREE WITH HOLLY BELLS,1,2009-12-08 13:27:00,1.45,17978.0,United Kingdom,1.45,2009,12,13,1,Tuesday,Afternoon,38
490924,22295,HEART FILIGREE DOVE LARGE,2,2009-12-08 13:27:00,1.65,17978.0,United Kingdom,3.3,2009,12,13,1,Tuesday,Afternoon,38
490924,21823,PAINTED METAL HEART WITH HOLLY BELL,1,2009-12-08 13:27:00,1.45,17978.0,United Kingdom,1.45,2009,12,13,1,Tuesday,Afternoon,38
490924,21807,WHITE CHRISTMAS STAR DECORATION,2,2009-12-08 13:27:00,0.42,17978.0,United Kingdom,0.84,2009,12,13,1,Tuesday,Afternoon,38
490924,21806,WHITE CHRISTMAS HEART DECORATION,4,2009-12-08 13:27:00,0.42,17978.0,United Kingdom,1.68,2009,12,13,1,Tuesday,Afternoon,38
490924,22156,HEART DECORATION WITH PEARLS ,2,2009-12-08 13:27:00,0.85,17978.0,United Kingdom,1.7,2009,12,13,1,Tuesday,Afternoon,38
490924,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2009-12-08 13:27:00,1.95,17978.0,United Kingdom,1.95,2009,12,13,1,Tuesday,Afternoon,38
490924,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2009-12-08 13:27:00,2.95,17978.0,United Kingdom,5.9,2009,12,13,1,Tuesday,Afternoon,38
490924,21827,EIGHT PIECE CREEPY CRAWLIE SET,1,2009-12-08 13:27:00,1.25,17978.0,United Kingdom,1.25,2009,12,13,1,Tuesday,Afternoon,38
490924,21826,EIGHT PIECE DINOSAUR SET,1,2009-12-08 13:27:00,1.25,17978.0,United Kingdom,1.25,2009,12,13,1,Tuesday,Afternoon,38
490924,21477,STRING OF 20 ROSE LIGHTS,1,2009-12-08 13:27:00,12.75,17978.0,United Kingdom,12.75,2009,12,13,1,Tuesday,Afternoon,38
490924,35001W,HAND OPEN SHAPE DECO.WHITE,1,2009-12-08 13:27:00,3.49,17978.0,United Kingdom,3.49,2009,12,13,1,Tuesday,Afternoon,38
490924,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2009-12-08 13:27:00,0.65,17978.0,United Kingdom,10.4,2009,12,13,1,Tuesday,Afternoon,38
490924,48129,DOOR MAT TOPIARY,1,2009-12-08 13:27:00,6.75,17978.0,United Kingdom,6.75,2009,12,13,1,Tuesday,Afternoon,38
490924,21524,SPOTTY  HOME SWEET HOME DOORMAT,1,2009-12-08 13:27:00,6.75,17978.0,United Kingdom,6.75,2009,12,13,1,Tuesday,Afternoon,38
490925,21463,MIRRORED DISCO BALL ,16,2009-12-08 13:28:00,4.95,13078.0,United Kingdom,79.2,2009,12,13,1,Tuesday,Afternoon,38
490925,21464,DISCO BALL ROTATOR BATTERY OPERATED,6,2009-12-08 13:28:00,4.25,13078.0,United Kingdom,25.5,2009,12,13,1,Tuesday,Afternoon,38
490925,21523,FANCY FONT HOME SWEET HOME DOORMAT,10,2009-12-08 13:28:00,5.95,13078.0,United Kingdom,59.5,2009,12,13,1,Tuesday,Afternoon,38
490925,22296,HEART IVORY TRELLIS LARGE,12,2009-12-08 13:28:00,1.65,13078.0,United Kingdom,19.8,2009,12,13,1,Tuesday,Afternoon,38
490925,22295,HEART FILIGREE DOVE LARGE,12,2009-12-08 13:28:00,1.65,13078.0,United Kingdom,19.8,2009,12,13,1,Tuesday,Afternoon,38
490925,22111,SCOTTIE DOG HOT WATER BOTTLE,24,2009-12-08 13:28:00,4.25,13078.0,United Kingdom,102.0,2009,12,13,1,Tuesday,Afternoon,38
490925,84029E,RED WOOLLY HOTTIE WHITE HEART.,24,2009-12-08 13:28:00,2.95,13078.0,United Kingdom,70.80000000000001,2009,12,13,1,Tuesday,Afternoon,38
490925,22047,EMPIRE GIFT WRAP,25,2009-12-08 13:28:00,0.42,13078.0,United Kingdom,10.5,2009,12,13,1,Tuesday,Afternoon,38
490925,22194,BLACK DINER WALL CLOCK,2,2009-12-08 13:28:00,8.5,13078.0,United Kingdom,17.0,2009,12,13,1,Tuesday,Afternoon,38
490925,22193,RED DINER WALL CLOCK,2,2009-12-08 13:28:00,8.5,13078.0,United Kingdom,17.0,2009,12,13,1,Tuesday,Afternoon,38
490925,35004B,SET OF 3 BLACK FLYING DUCKS,12,2009-12-08 13:28:00,1.95,13078.0,United Kingdom,23.4,2009,12,13,1,Tuesday,Afternoon,38
490925,82600,NO SINGING METAL SIGN,12,2009-12-08 13:28:00,2.1,13078.0,United Kingdom,25.200000000000003,2009,12,13,1,Tuesday,Afternoon,38
490925,21181,PLEASE ONE PERSON  METAL SIGN,48,2009-12-08 13:28:00,1.85,13078.0,United Kingdom,88.80000000000001,2009,12,13,1,Tuesday,Afternoon,38
490925,84050,PINK HEART SHAPE EGG FRYING PAN,72,2009-12-08 13:28:00,1.25,13078.0,United Kingdom,90.0,2009,12,13,1,Tuesday,Afternoon,38
490926,84564,6 SEGMENT COLOURED SNACK BOWL ,1,2009-12-08 13:38:00,7.95,15031.0,United Kingdom,7.95,2009,12,13,1,Tuesday,Afternoon,38
490926,85049D,BRIGHT BLUES RIBBONS ,1,2009-12-08 13:38:00,1.25,15031.0,United Kingdom,1.25,2009,12,13,1,Tuesday,Afternoon,38
490926,85049C,ROMANTIC PINKS RIBBONS ,1,2009-12-08 13:38:00,1.25,15031.0,United Kingdom,1.25,2009,12,13,1,Tuesday,Afternoon,38
490926,21484,CHICK GREY HOT WATER BOTTLE,2,2009-12-08 13:38:00,3.45,15031.0,United Kingdom,6.9,2009,12,13,1,Tuesday,Afternoon,38
490926,84970S,HANGING HEART ZINC T-LIGHT HOLDER,5,2009-12-08 13:38:00,0.85,15031.0,United Kingdom,4.25,2009,12,13,1,Tuesday,Afternoon,38
490926,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,5,2009-12-08 13:38:00,0.95,15031.0,United Kingdom,4.75,2009,12,13,1,Tuesday,Afternoon,38
490926,21491,SET OF THREE VINTAGE GIFT WRAPS,1,2009-12-08 13:38:00,1.95,15031.0,United Kingdom,1.95,2009,12,13,1,Tuesday,Afternoon,38
490926,71053,WHITE METAL LANTERN,1,2009-12-08 13:38:00,3.75,15031.0,United Kingdom,3.75,2009,12,13,1,Tuesday,Afternoon,38
